date,841_costco,841_superstore,841_sobeys,841_no frills,841_walmart,47_ford,47_toyota,47_dodge,47_honda,47_nissan,1190_wolseley,1190_ford,1190_chrysler,1190_automotive,1190_gm,1191_bmx,1191_velo,1191_bicycle,1191_bikes,1191_bike,1140_canoe,1140_bateau,1140_sail,1140_kayak,1140_boat,1213_camper,1213_trailers,1213_rv,1213_roulotte,1213_trailer,1013_cars,1013_classic cars,1013_tucker,1013_encan,1013_vintage,1214_hebdo,1214_trucks,1214_trailers,1214_truck,1214_trailer,806_mclaren,806_spartan,806_lamborghini,806_performance,806_bugatti,810_electric car,810_motor,810_hybrid,810_prius,810_toyota,1317_morris,1317_smart,1317_mini,1317_buddy,1317_door lock,273_yamaha,273_harley davidson,273_motorcycles,273_motorcycle,273_harley,148_arctic cat,148_polaris,148_atv,148_ski doo,148_skidoo,1147_aircraft,1147_airplane,1147_titan,1147_cessna,1147_plane,1212_yamaha,1212_roller,1212_scooters,1212_vespa,1212_scooter,610_truck,610_ford,610_suv,610_dodge,610_vans,815_bmw,815_ford,815_toyota,815_dodge,815_honda,1294_points,1294_permis de conduire,1294_speeding ticket,1294_driving test,1294_speeding,170_address change,170_plate,170_license,170_driving,170_driving school,138_mechanic,138_tools,138_auto repair,138_apk,138_automotive,89_tires,89_auto parts,89_garmin,89_tire,89_parts,473_cars,473_autotrader,473_car,473_used,473_auto,803_auto show,803_home show,803_convention centre,803_car show,803_2010,121_super,121_circulaire,121_super c,121_grocery,121_iga,276_restaurants,276_pizza pizza,276_restaurant,276_pizza,276_tim hortons,650_home depot,650_doors,650_wood,650_air conditioner,650_portail,73_sears,73_walmart,73_canadian tire,73_store,73_walmart canada,355_livres,355_librairie,355_books,355_renaud,355_livre,1146_games,1146_game,1146_eb,1146_ebgames,1146_eb games,18_amazon,18_walmart,18_netflix,18_canadian tire,18_kijiji,1225_costco,1225_outlets,1225_wholesale,1225_costco hours,1225_outlet,270_light,270_ikea,270_lighting,270_ikea canada,270_furniture,659_shell,659_gas station,659_oil,659_alberta,659_gas,1268_costco,1268_gas prices,1268_costco gas,1268_gas,1268_gas buddy,38_desjardins,38_insurance,38_assurance,38_blue cross,38_saaq,844_scanner,844_display,844_barcode,844_rfid,844_pos,614_cineplex,614_centre bell,614_ticketmaster,614_vancouver,614_ticket
2009-09-01,13,28,31,23,37,66,64,56,73,74,49,44,16,33,16,58,13,42,40,25,14,25,36,29,37,23,59,44,27,40,31,32,14,34,49,68,57,63,43,44,51,6,51,47,60,18,43,22,50,26,37,17,23,38,42,49,61,68,50,65,41,45,69,16,11,39,25,13,46,11,34,18,30,33,34,76,75,27,62,27,5,61,64,59,65,51,74,70,59,70,66,30,38,59,47,36,54,42,0,45,42,88,62,36,69,64,50,48,71,61,2,18,57,25,30,38,18,34,12,20,26,40,48,40,20,28,62,53,2,3,64,25,30,60,29,58,54,46,49,41,37,55,35,39,36,9,27,3,19,46,15,28,57,5,53,28,33,83,38,79,55,11,41,42,60,0,4,0,5,1,61,53,49,69,49,33,48,23,31,38,44,66,64,50,68
2009-10-01,13,27,35,24,36,65,67,56,60,70,50,43,16,19,11,47,9,29,30,18,7,15,21,21,23,17,38,31,9,25,29,34,22,34,46,49,59,60,48,39,28,12,48,32,57,12,49,26,39,29,27,13,11,37,32,37,51,48,36,51,56,43,60,26,23,43,25,13,37,15,19,25,17,21,19,63,82,31,58,25,5,57,65,59,55,50,61,60,47,64,52,26,32,44,36,34,63,44,0,49,64,73,55,54,65,61,45,45,64,50,3,27,46,11,33,31,16,27,13,19,25,46,48,46,19,27,60,48,2,3,66,24,28,61,31,46,45,31,41,38,33,50,30,37,30,8,29,3,19,46,14,27,55,3,58,28,27,85,33,79,50,11,40,41,57,0,5,0,6,2,51,52,45,62,46,40,50,46,27,39,50,69,62,54,58
2009-11-01,29,36,32,25,47,56,59,51,51,63,44,45,12,28,10,42,8,23,25,14,9,9,22,24,18,13,27,21,8,19,29,32,14,41,47,45,60,52,45,41,29,14,45,36,81,15,51,24,38,23,38,13,13,36,29,35,47,44,33,47,55,45,56,30,25,37,23,13,38,14,28,24,17,27,21,71,80,25,62,25,5,51,59,53,52,47,50,77,40,72,49,29,29,43,33,30,66,41,0,43,55,77,69,46,63,55,33,39,60,46,3,5,42,8,39,33,16,30,12,18,26,43,51,43,18,26,52,54,2,4,81,36,37,75,45,52,58,36,50,38,43,49,41,45,41,11,45,3,23,44,18,36,58,5,63,32,28,91,33,85,54,8,40,42,47,1,4,0,5,2,49,48,46,67,42,40,58,38,33,40,78,81,65,49,56
2009-12-01,52,42,32,26,70,52,55,51,48,56,42,28,12,23,10,30,8,19,23,14,7,11,31,21,18,15,21,18,4,16,27,22,22,25,38,34,60,48,50,30,17,10,46,31,51,14,36,21,32,25,30,13,21,29,20,38,54,45,36,50,75,59,54,46,39,34,26,15,34,15,26,29,15,22,20,64,70,24,53,26,4,52,54,54,50,32,50,39,42,45,45,27,29,46,32,23,63,38,0,43,53,76,93,43,58,49,31,35,51,41,7,4,29,6,48,39,21,35,13,24,27,49,57,49,19,21,45,45,1,3,89,51,47,94,64,77,64,45,83,45,62,82,54,67,56,15,58,4,36,42,24,27,62,7,67,33,29,81,33,82,53,12,39,37,51,0,4,0,5,2,50,44,37,67,38,32,49,41,23,40,74,71,47,48,48
2010-01-01,35,31,31,26,39,63,83,53,56,58,50,41,19,19,11,27,8,22,23,13,9,20,21,25,25,14,36,29,11,22,33,35,21,30,45,41,55,50,49,29,29,9,42,37,57,12,43,20,29,22,39,11,13,38,9,42,58,50,42,58,83,62,55,46,34,43,23,15,35,13,28,26,11,22,17,67,87,28,53,24,4,55,76,55,52,60,65,53,46,60,56,22,29,53,47,28,67,37,0,40,25,72,57,23,60,56,36,41,61,46,42,22,35,33,90,35,22,31,12,22,24,48,53,48,21,28,55,53,1,4,64,22,25,63,29,61,48,47,50,31,37,52,35,38,35,10,24,4,17,44,15,19,60,4,41,31,32,90,40,91,65,11,41,46,52,0,4,0,5,1,47,52,46,76,34,31,47,32,24,51,75,44,34,42,39
2010-02-01,30,26,31,23,30,60,72,52,56,59,50,38,15,26,8,27,11,21,26,14,11,18,23,26,26,16,42,34,15,26,30,22,15,42,48,48,63,53,55,35,21,11,38,36,37,11,46,19,44,32,39,14,7,33,10,40,56,52,36,58,68,55,52,39,30,39,23,17,38,14,34,28,17,23,21,67,76,26,57,26,4,56,71,55,55,48,32,54,43,58,43,25,28,46,38,32,54,31,0,47,23,72,50,20,61,60,40,42,63,48,36,58,37,42,91,35,21,31,12,20,26,47,54,47,20,23,47,50,1,4,56,20,20,59,27,58,51,34,48,41,32,52,30,36,30,8,22,4,15,43,13,20,55,3,37,29,26,80,33,82,47,11,39,43,52,0,3,0,4,1,51,50,49,74,30,28,53,34,24,47,68,64,52,50,52
2010-03-01,31,27,28,21,36,70,75,58,76,71,36,39,11,39,10,47,24,41,46,29,12,24,24,35,29,22,58,41,29,34,25,28,20,50,74,61,66,71,46,51,46,11,43,44,40,11,43,22,59,33,36,13,17,36,32,52,70,72,58,73,44,43,65,20,15,43,23,17,36,15,37,29,26,31,34,76,77,31,65,31,5,60,67,61,61,54,49,64,56,72,47,30,34,59,57,31,59,35,0,50,36,92,58,33,73,65,42,52,72,57,15,67,38,27,100,31,20,28,11,19,24,42,47,42,29,32,62,50,2,4,50,21,25,61,29,57,42,35,38,31,33,39,31,36,32,8,24,4,17,48,13,27,56,4,53,29,28,90,34,79,58,10,46,50,57,0,4,0,6,3,50,62,64,69,38,38,52,42,26,49,70,66,65,48,50
2010-04-01,33,26,31,22,42,72,69,57,80,74,44,32,18,23,14,49,30,50,57,35,15,29,22,33,35,27,68,49,31,51,31,40,18,48,60,52,57,68,48,50,26,11,52,43,39,13,41,25,33,27,41,16,28,33,18,56,89,91,71,86,26,34,75,8,6,36,31,14,37,13,39,36,32,43,45,64,85,27,65,30,5,62,66,61,65,51,53,68,50,72,55,30,37,52,49,29,54,44,0,49,38,91,57,35,69,67,51,48,75,55,7,21,29,26,87,33,22,29,12,20,26,43,47,43,24,34,60,60,4,3,55,22,35,69,32,55,53,31,51,34,25,40,23,28,24,8,25,4,23,52,14,25,57,5,60,26,30,88,33,81,53,10,48,45,52,1,4,0,5,1,51,60,60,74,44,47,50,31,27,45,53,57,58,52,50
2010-05-01,37,26,32,20,37,70,58,58,74,71,47,36,16,16,10,57,25,44,54,36,17,34,27,43,40,32,75,54,34,57,36,39,17,39,47,48,61,66,48,61,19,17,46,43,48,18,43,17,24,21,27,11,21,33,32,51,78,76,64,80,20,28,60,6,5,41,38,11,44,15,37,30,28,42,43,66,75,28,63,29,5,63,62,60,61,67,66,81,55,82,59,32,35,64,62,28,52,51,0,50,31,83,65,28,69,64,51,45,68,51,2,6,35,24,85,33,19,30,12,18,28,44,49,44,20,45,70,55,16,4,57,23,37,64,32,61,46,33,46,31,27,38,25,32,25,9,27,4,27,52,17,26,61,6,53,28,27,83,29,79,57,12,86,41,53,1,5,1,6,4,51,55,57,61,43,35,59,28,19,54,55,67,53,43,41
2010-06-01,33,25,28,20,36,70,55,58,71,69,44,26,14,24,10,57,29,48,54,36,18,33,28,47,47,36,70,53,41,55,33,31,27,31,60,44,50,72,50,51,33,12,46,40,37,13,45,16,24,17,32,13,17,37,33,51,73,74,65,75,18,26,55,4,4,31,36,11,37,12,32,24,29,43,35,67,79,25,67,32,5,64,56,62,59,54,50,56,64,70,76,30,37,60,55,33,50,49,0,46,27,86,65,28,71,62,45,47,71,49,2,3,24,34,92,36,21,32,11,21,26,40,45,40,19,37,57,50,11,3,56,24,42,66,31,54,45,31,44,24,29,45,28,33,27,9,27,5,24,54,16,23,59,6,49,26,29,86,29,73,78,14,100,38,55,1,4,1,5,2,52,61,56,70,37,27,45,38,18,45,78,49,64,49,42
2010-07-01,31,26,29,21,36,74,60,59,81,73,39,41,15,16,11,61,27,46,54,33,18,45,37,51,60,34,82,60,49,58,38,46,19,40,67,52,55,68,50,57,32,11,47,44,48,10,43,19,22,16,34,14,22,42,22,51,81,70,60,81,19,28,53,6,5,33,33,13,39,15,37,29,35,42,45,65,71,30,69,32,5,65,62,63,64,65,45,68,66,60,63,34,44,68,64,27,44,58,1,46,28,98,73,29,71,61,49,49,71,53,1,4,28,37,88,33,18,30,12,18,30,45,54,45,19,42,65,47,22,2,58,27,44,73,33,43,41,37,45,32,35,48,33,46,34,10,32,7,26,52,19,39,59,7,64,23,31,87,30,75,59,16,64,33,51,0,6,0,7,3,54,58,50,63,32,32,55,32,24,38,92,28,56,49,47
2010-08-01,29,24,23,21,36,76,63,60,81,74,33,37,13,26,12,67,23,46,50,32,17,32,40,50,49,32,75,56,46,54,33,30,22,45,70,57,62,64,47,54,19,11,45,42,61,12,35,11,33,20,41,12,20,34,24,51,77,64,57,78,23,30,61,8,9,41,31,12,47,17,33,34,25,36,33,68,80,34,65,32,5,66,63,65,66,64,49,81,75,77,69,30,42,71,67,33,41,51,1,50,30,97,73,30,72,64,50,51,65,54,2,5,26,30,92,35,18,30,11,20,30,43,50,43,22,35,64,48,8,3,58,28,37,74,31,48,41,41,43,34,30,48,30,34,30,12,34,6,21,56,19,38,65,6,71,27,36,86,37,81,52,15,42,40,53,1,4,1,6,2,56,58,48,72,25,48,53,42,24,51,89,44,50,46,47
2010-09-01,28,23,28,20,33,72,57,56,71,72,55,30,13,21,9,59,18,32,38,23,9,22,32,37,29,21,52,43,27,35,29,34,28,44,60,49,58,61,41,45,21,14,54,34,58,10,43,15,25,18,35,13,19,29,43,45,62,55,41,59,36,42,59,14,13,35,32,12,41,13,32,24,31,30,31,66,77,34,62,29,5,63,60,61,60,59,44,65,61,77,62,34,36,58,56,37,48,47,1,49,39,84,56,35,67,58,43,47,62,48,3,21,39,19,85,33,19,30,10,19,26,41,46,41,19,29,61,50,4,5,58,25,34,67,27,74,46,46,43,41,32,37,31,38,32,13,31,15,19,54,19,26,64,5,58,31,27,84,26,75,52,12,49,42,51,1,3,1,4,2,56,58,49,70,25,45,57,46,34,44,59,58,50,42,58
2010-10-01,28,22,26,20,29,65,58,54,66,72,51,35,15,22,9,54,10,24,30,19,7,15,21,33,20,17,35,30,16,24,29,34,21,39,53,42,54,54,43,41,22,13,55,32,56,13,41,17,30,22,29,17,21,35,25,41,51,45,37,51,39,41,55,19,17,32,32,14,44,13,24,28,18,25,23,59,66,28,58,22,5,58,58,57,58,44,42,45,44,58,54,28,32,52,42,27,51,49,2,45,50,76,42,44,63,58,49,43,58,46,3,18,41,6,76,32,17,29,10,18,26,45,47,45,20,28,58,48,2,6,65,24,30,65,26,57,39,34,48,32,31,45,29,39,29,12,31,18,20,50,19,26,58,5,55,31,21,91,20,74,54,12,44,41,51,1,4,1,5,2,54,51,47,66,25,38,57,35,19,44,49,62,51,42,56
2010-11-01,38,24,23,19,45,66,55,54,58,71,47,37,13,24,17,41,7,20,22,14,7,10,25,28,16,11,20,22,7,14,24,25,17,41,50,41,55,46,45,34,29,13,44,30,48,14,45,16,28,13,37,12,15,35,19,36,44,35,28,42,54,45,47,28,29,32,31,13,32,15,26,23,19,19,23,65,68,27,60,25,4,56,54,59,50,43,31,37,46,43,47,20,29,51,45,33,59,41,2,53,63,71,51,58,57,54,39,39,53,40,6,5,51,7,70,33,18,30,10,20,26,43,51,43,22,27,60,50,2,5,82,37,39,74,37,97,46,29,63,50,44,51,40,43,41,17,46,18,30,51,24,33,56,5,63,33,22,95,20,75,49,12,44,39,49,0,4,0,5,3,50,52,47,70,24,52,51,53,39,42,68,66,59,44,49
2010-12-01,32,35,25,19,58,60,48,52,49,62,35,26,12,24,8,29,7,20,19,12,6,11,33,30,14,11,19,16,5,12,32,37,17,29,65,33,53,44,43,29,18,10,43,35,74,14,44,12,24,16,34,11,14,36,39,40,49,32,29,45,73,60,48,43,39,32,28,14,36,12,26,22,15,19,18,63,63,31,59,27,4,54,52,54,47,39,36,31,46,41,44,21,30,43,36,36,51,40,2,38,41,70,64,37,55,52,34,34,46,40,5,4,24,7,64,39,22,35,10,24,27,47,52,47,23,20,44,42,1,5,81,48,44,89,50,100,60,39,90,54,58,72,52,51,52,22,56,22,33,46,26,25,62,9,58,31,25,72,22,69,55,12,41,31,47,1,5,1,6,3,51,44,39,65,18,46,46,43,30,51,58,55,58,44,46
2011-01-01,14,27,28,28,35,66,53,54,56,58,42,33,16,24,9,29,9,18,17,12,7,22,25,32,21,13,30,29,12,22,31,32,16,32,55,42,56,50,46,33,26,11,41,29,50,14,39,15,32,18,39,12,11,45,31,37,49,42,35,49,85,66,54,47,40,34,22,13,33,15,24,33,11,22,15,64,67,32,61,20,4,60,49,57,46,49,38,51,45,68,51,24,29,45,40,66,49,40,2,39,24,57,48,24,52,52,38,36,53,42,32,21,50,32,48,35,21,32,10,23,23,45,49,45,25,26,50,44,1,7,68,23,31,55,27,79,48,40,66,44,35,45,33,45,34,12,28,28,23,59,20,16,51,6,40,35,29,83,28,72,57,10,46,47,51,1,5,1,6,4,54,50,56,68,21,43,51,44,31,37,59,43,66,50,47
2011-02-01,15,24,29,25,31,68,54,55,59,63,48,30,17,17,8,30,9,20,22,13,9,19,25,31,24,17,43,36,19,28,30,32,15,39,57,42,60,50,53,39,32,16,48,28,45,12,43,16,23,18,33,13,14,35,27,40,51,38,35,55,75,66,51,47,41,30,24,13,33,14,25,25,15,21,17,67,68,32,72,23,4,59,53,60,49,62,42,59,42,60,44,21,26,47,45,73,49,36,2,40,19,53,45,21,50,53,40,37,55,46,33,71,41,43,37,36,24,34,9,21,24,47,51,47,31,23,51,48,1,7,55,18,27,44,20,52,38,25,51,36,33,35,31,35,32,10,23,24,20,60,17,17,50,5,38,32,24,81,22,63,52,9,45,49,46,1,8,1,9,4,56,47,54,70,22,45,49,34,32,44,61,59,100,69,57
2011-03-01,16,22,27,26,32,73,68,66,69,67,43,37,13,25,9,39,13,28,33,21,11,24,30,32,23,22,43,38,30,31,22,28,19,50,54,56,60,56,51,43,28,15,52,31,45,13,50,21,40,22,31,16,22,33,32,43,63,49,44,62,98,47,53,25,22,34,20,13,39,13,33,29,21,23,27,64,74,37,70,26,4,69,59,63,59,57,48,44,46,52,45,25,28,53,52,58,45,39,3,42,27,62,44,28,57,57,41,40,59,49,11,65,46,26,30,41,23,38,8,23,22,40,45,40,42,30,51,50,3,5,56,19,31,47,21,46,41,25,51,37,33,32,31,39,32,10,24,31,23,66,19,18,54,6,45,28,26,85,21,65,47,10,46,48,50,1,9,1,11,4,63,59,65,70,24,41,49,45,23,41,60,44,58,71,45
2011-04-01,18,29,33,28,38,73,73,74,82,73,42,32,17,20,9,50,25,41,46,31,16,23,39,39,28,23,53,46,36,38,24,27,16,72,80,57,59,69,45,56,30,19,53,36,42,20,40,26,49,32,30,17,19,41,30,50,72,62,60,76,39,37,63,10,11,31,28,15,40,15,49,26,29,36,39,65,73,36,78,28,5,66,61,67,70,65,48,60,48,59,45,26,31,53,50,49,47,39,3,39,35,72,47,35,62,61,43,44,62,52,5,28,48,35,26,37,23,34,10,24,22,45,47,45,30,33,57,51,4,6,55,23,39,51,24,49,37,26,49,47,29,29,27,33,28,10,27,28,29,73,22,22,54,8,51,30,26,82,21,66,55,10,43,44,45,2,16,2,17,8,61,56,60,59,31,53,45,63,27,45,56,42,60,60,41
2011-05-01,18,28,33,27,39,69,63,66,78,70,45,23,11,16,7,63,25,46,48,34,51,28,46,43,34,26,61,51,37,46,27,30,21,59,50,50,52,69,47,58,27,25,55,35,43,17,47,24,46,25,32,15,33,40,33,49,74,66,58,78,23,27,61,5,4,31,24,12,33,14,36,34,40,42,42,60,75,31,68,26,5,60,56,63,65,55,52,57,69,61,53,27,31,59,56,64,42,40,3,51,30,71,49,32,60,58,44,42,57,48,2,8,41,20,20,39,23,36,9,24,23,43,49,43,26,40,65,48,10,6,54,26,49,50,25,47,32,28,53,44,29,31,27,35,28,10,29,26,36,72,22,22,51,8,49,26,25,80,21,61,57,12,43,44,53,2,17,2,19,17,58,56,63,59,33,40,37,55,20,44,59,35,70,62,51
2011-06-01,17,29,37,29,40,69,61,60,72,72,51,34,13,21,9,73,27,47,51,36,98,35,55,52,41,29,66,54,41,55,32,42,19,41,52,45,56,63,50,52,37,34,58,37,61,15,40,18,47,20,34,17,26,42,35,47,77,68,62,80,22,29,50,5,4,34,25,14,34,15,42,37,31,36,43,62,71,33,70,26,5,60,56,62,54,54,63,57,67,63,45,28,34,59,56,53,44,37,4,47,27,72,54,29,62,71,58,39,57,50,1,3,33,34,18,43,24,40,9,26,28,44,48,44,26,42,61,49,15,6,57,27,47,50,25,45,37,23,43,42,28,35,26,39,26,11,31,31,37,73,22,21,52,9,47,27,26,79,23,60,59,12,43,41,50,2,8,2,10,7,59,56,60,65,31,55,50,62,19,43,66,34,77,75,52
2011-07-01,15,31,37,31,44,72,66,65,75,70,55,26,10,19,6,76,27,50,62,38,100,45,64,61,56,33,74,64,51,63,30,40,17,49,74,46,56,69,55,58,38,21,58,37,52,10,32,14,29,15,25,17,12,39,27,47,100,69,59,98,21,28,50,5,5,31,24,13,45,13,43,26,37,33,43,68,72,38,70,30,5,60,57,67,56,75,58,78,66,74,63,33,36,71,69,42,42,49,4,46,26,81,61,29,63,66,61,43,63,53,1,3,21,41,17,42,22,38,11,22,33,45,53,45,26,43,62,51,21,4,61,31,54,57,27,47,34,25,44,37,34,37,31,43,33,11,34,32,37,75,24,31,58,12,63,24,29,77,29,66,46,14,38,38,49,2,9,2,11,8,59,59,60,68,32,36,41,53,24,39,91,28,62,63,42
2011-08-01,18,27,32,25,39,74,66,67,71,82,45,32,15,17,10,73,19,40,47,33,96,38,58,54,48,31,71,57,54,57,29,34,17,48,75,59,60,65,48,52,67,19,64,36,54,14,40,17,34,18,28,14,28,38,40,42,76,66,51,75,30,32,51,9,9,29,24,13,38,11,35,29,36,30,38,62,77,37,72,30,5,66,60,64,59,58,68,51,68,54,64,33,38,68,70,38,48,44,5,48,28,72,60,29,60,61,75,41,62,52,2,6,34,33,16,40,24,36,10,23,33,43,50,43,24,34,62,52,7,6,63,32,44,57,24,47,45,30,54,53,33,35,31,42,32,13,35,29,32,77,25,35,58,11,68,28,34,82,29,66,57,12,39,41,53,2,10,2,12,10,60,58,59,65,37,53,48,63,24,36,85,31,56,44,50
2011-09-01,16,27,36,27,40,69,63,63,66,73,45,28,8,19,6,66,17,31,37,25,100,24,54,47,29,21,47,42,30,37,33,42,21,60,61,58,61,56,47,56,26,16,63,31,48,15,36,19,39,18,29,17,27,35,19,39,61,50,43,60,44,46,56,14,14,31,23,15,37,13,31,30,37,23,38,63,71,30,68,27,5,61,57,62,55,56,63,57,55,58,53,29,35,58,58,46,43,43,6,44,35,68,49,34,56,56,76,38,57,47,4,24,43,23,16,43,23,40,9,26,31,44,49,44,28,34,66,52,3,9,68,33,39,58,23,46,48,41,53,52,39,39,35,42,36,14,36,32,31,75,27,24,63,8,49,31,30,79,23,64,55,12,41,43,44,2,9,2,10,8,62,54,56,58,34,58,50,57,23,39,58,50,62,54,61
2011-10-01,16,27,35,27,39,67,67,60,64,72,57,28,14,24,7,54,10,23,27,18,87,15,43,36,20,15,29,30,17,24,21,24,18,53,62,46,59,50,46,41,28,11,61,30,53,18,32,20,52,27,32,13,20,44,27,32,44,38,32,45,52,42,53,20,19,29,22,13,31,12,28,27,37,18,30,57,67,33,55,23,5,60,58,58,54,60,55,59,40,54,48,23,31,54,51,44,43,42,7,49,51,70,37,52,55,53,69,35,51,45,2,18,52,7,14,39,20,37,9,22,29,46,48,46,32,29,60,52,2,10,71,33,41,57,22,55,38,23,47,44,37,38,34,48,33,13,37,37,33,71,26,23,62,9,47,35,27,84,21,63,57,12,43,46,49,2,8,2,9,11,62,50,51,61,36,47,44,53,23,39,50,55,50,53,51
2011-11-01,21,27,33,25,47,63,63,59,59,64,52,23,9,17,6,36,8,20,20,13,82,13,52,34,14,10,21,20,9,14,29,33,18,52,64,47,61,45,51,34,29,13,50,23,42,17,42,20,40,16,35,14,21,43,36,29,42,28,27,42,74,51,47,29,34,27,25,14,34,12,23,22,27,19,23,55,60,34,56,25,4,55,54,56,47,59,50,46,37,50,45,25,30,45,44,40,50,44,8,44,74,62,41,70,51,47,65,32,46,42,4,5,56,6,14,38,19,36,10,20,30,44,49,44,29,29,50,48,1,12,93,43,57,60,29,70,42,25,57,51,54,56,51,64,51,18,51,32,44,73,29,26,62,9,56,37,26,87,23,63,52,12,44,51,47,2,6,2,7,6,73,49,47,73,33,57,46,52,28,40,69,62,62,49,66
2011-12-01,25,38,36,28,58,57,50,52,49,53,40,20,7,19,5,33,7,16,21,11,81,11,69,36,15,13,17,16,6,12,24,26,16,31,73,40,59,42,48,30,30,14,48,26,41,13,30,15,29,17,30,15,19,36,29,32,53,30,28,52,76,55,44,34,35,24,24,12,39,13,21,30,20,17,19,58,64,32,52,22,4,48,47,54,42,47,36,40,46,37,34,24,29,45,39,32,47,34,10,38,34,53,53,32,46,44,63,29,39,37,5,5,34,7,12,40,21,38,10,26,33,49,54,49,27,22,42,45,1,10,100,52,62,69,33,64,60,29,83,73,67,55,62,66,63,22,60,39,45,70,38,21,67,13,57,35,26,74,21,60,49,14,35,39,42,2,7,2,8,7,76,37,38,70,25,45,53,43,27,39,81,56,69,57,65
2012-01-01,15,27,33,29,32,62,56,62,54,53,48,23,8,20,4,26,8,16,19,12,84,19,48,44,22,12,26,24,11,18,25,28,17,39,60,50,57,43,50,33,21,22,50,28,40,14,34,16,48,25,31,14,19,34,33,35,47,38,34,51,71,58,45,42,32,28,23,15,39,14,21,39,18,16,17,56,67,31,54,24,4,55,50,58,45,57,55,46,47,42,40,25,31,46,42,32,38,37,10,35,23,55,39,23,49,49,72,33,43,40,31,18,38,24,12,44,24,42,10,24,32,47,46,47,36,26,54,50,1,10,74,32,40,47,17,59,40,37,46,55,39,33,37,38,37,14,34,46,30,72,26,14,59,9,36,35,28,80,22,73,52,10,45,48,52,2,6,2,7,5,72,49,49,79,26,54,43,48,28,44,84,51,52,46,43
2012-02-01,13,25,32,30,30,65,59,63,57,56,46,26,15,24,6,31,9,21,22,15,89,25,51,44,24,16,38,33,20,28,28,34,16,39,70,56,61,51,48,41,37,36,53,30,54,14,36,20,53,27,32,13,22,30,30,39,58,37,37,59,76,62,50,52,34,29,24,10,39,13,28,41,22,19,22,58,70,36,64,27,4,57,52,59,47,66,49,55,44,52,42,23,30,52,53,32,47,37,11,34,20,53,41,22,50,51,80,33,45,42,36,44,43,49,11,48,26,46,10,25,33,47,50,47,41,26,51,51,1,10,66,28,35,44,16,56,36,22,40,43,31,28,30,34,30,12,31,45,24,74,26,17,62,13,41,33,25,86,19,61,54,12,45,51,50,1,7,1,8,4,70,50,53,78,28,44,48,49,33,38,59,64,61,54,43
