date,Uber,DoorDash,SkipTheDishes,Walmart,Costco,Real Canadian Superstore,alibaba,newegg canada,ebay,kijiji,Canadian Tire,Home Depot,Best Buy,Shopify,Apple,Gap,Old Navy,Joe Fresh,Sephora,eventbrite,Sportchek,square online,PayPal,Western Union,TD Canada Trust,Scotiabank,Royal Bank of Canada,Google Pay,Apple Pay,Mastercard
2019-05-01,66,8,20,45,55,0,30,0,22,21,47,17,35,45,59,11,0,0,11,41,0,43,64,85,53,63,9,87,42,57
2019-06-01,80,18,0,49,47,0,32,0,34,33,35,44,31,47,79,6,18,0,11,61,36,33,65,84,46,75,28,74,58,42
2019-07-01,54,8,21,69,32,0,31,0,34,58,39,53,36,48,75,11,0,0,11,30,0,33,64,90,44,72,5,91,57,65
2019-08-01,68,6,41,47,65,0,21,0,34,27,42,35,36,47,66,17,0,0,0,30,0,22,66,91,51,79,23,84,57,47
2019-09-01,56,21,20,55,52,0,27,0,32,40,26,59,39,50,91,5,17,0,0,57,0,52,66,82,61,81,44,78,64,48
2019-10-01,66,18,0,44,46,29,26,0,28,22,44,8,32,46,62,20,32,0,10,76,0,20,65,81,57,75,21,85,53,62
2019-11-01,87,20,56,54,53,29,37,0,28,46,72,47,69,49,75,5,16,0,10,43,32,20,65,74,33,76,25,79,55,50
2019-12-01,70,21,20,62,47,0,31,0,26,26,30,58,78,44,78,5,34,0,32,34,0,10,68,87,49,83,22,100,61,70
2020-01-01,70,16,0,66,48,29,14,0,28,27,43,31,32,47,69,20,16,0,19,48,0,10,65,72,54,80,12,80,57,50
2020-02-01,65,15,0,55,40,30,23,0,31,42,48,41,14,48,55,16,50,0,20,45,0,10,67,74,52,67,17,90,47,65
2020-03-01,47,24,0,61,50,26,23,0,26,38,19,49,40,47,67,4,43,0,18,100,28,78,61,78,63,78,25,67,47,61
